Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,target
5526,35,1,1,1,0,-461,0,0,2,23,8,339,1,-1,0,3,0
34090,51,4,2,2,0,5341,0,0,0,30,0,184,2,-1,0,3,0
29700,51,5,2,1,0,5885,0,0,1,3,3,134,6,-1,0,3,0
21001,35,4,2,1,0,1189,0,1,0,14,1,92,2,-1,0,3,0
11611,23,0,1,1,0,299,1,0,2,19,6,104,1,-1,0,3,0
863,40,4,2,2,0,1265,1,0,2,7,8,97,1,-1,0,3,0
939,26,7,1,1,0,0,1,0,2,7,8,180,2,-1,0,3,0
39735,36,0,1,1,0,953,1,0,0,28,8,77,1,100,1,0,0
30047,49,10,1,2,0,0,1,0,0,4,3,772,2,-1,0,3,0
29932,45,0,1,1,0,985,1,0,1,4,3,156,1,267,1,0,0
20864,31,4,2,2,0,6413,0,0,0,13,1,517,2,-1,0,3,0
22934,35,9,2,2,0,973,0,0,0,26,1,109,9,-1,0,3,0
42280,31,7,2,1,0,181,0,0,0,13,9,239,2,93,2,2,1
7539,52,4,1,1,0,428,1,0,2,30,8,153,1,-1,0,3,0
20652,48,1,1,0,0,3020,0,0,0,12,1,645,3,-1,0,3,0
41709,37,1,1,1,0,604,1,0,0,7,10,371,1,495,1,0,1
25816,30,1,1,0,0,1101,1,1,0,19,9,779,2,175,1,0,0
34496,35,0,1,1,0,561,1,0,0,5,8,168,2,-1,0,3,0
39008,40,7,1,1,0,278,1,0,0,18,8,9,5,-1,0,3,0
30271,26,1,1,1,0,624,1,0,0,5,3,188,1,247,4,1,0
29946,31,10,2,1,0,1214,0,0,0,4,3,974,1,-1,0,3,1
25791,47,1,1,1,0,538,0,1,0,19,9,131,1,-1,0,3,0
1723,28,4,2,2,0,3285,1,0,2,9,8,98,1,-1,0,3,0
10041,35,1,2,1,0,406,1,0,2,11,6,126,12,-1,0,3,0
1993,56,0,0,1,1,-435,1,1,2,9,8,185,2,-1,0,3,0
18684,34,4,2,2,0,1,0,0,0,31,5,36,6,-1,0,3,0
25912,52,6,0,1,0,1291,1,0,0,19,9,559,1,169,2,0,0
28955,34,4,1,2,0,0,0,0,0,2,3,327,1,-1,0,3,0
373,25,0,2,1,0,122,1,0,2,6,8,286,1,-1,0,3,0
15375,29,0,2,1,0,-133,0,0,0,18,5,108,1,-1,0,3,0
39632,53,1,1,0,0,655,1,0,0,26,8,103,2,-1,0,3,0
26184,33,4,2,1,0,20600,0,0,0,20,9,125,1,-1,0,3,0
26940,58,2,1,2,0,925,1,0,0,21,9,65,1,-1,0,3,0
26912,31,4,2,2,0,5691,1,0,0,21,9,37,2,123,1,0,0
31588,55,1,0,1,0,1613,1,0,0,3,0,296,1,270,3,0,1
10379,44,4,1,2,0,0,0,0,2,12,6,72,1,-1,0,3,0
23429,32,6,1,2,0,518,0,0,0,27,1,462,5,-1,0,3,0
19006,41,9,1,2,0,515,0,0,0,5,1,837,2,-1,0,3,1
14856,45,4,1,2,0,96,1,0,0,16,5,202,1,-1,0,3,0
2725,27,10,2,2,0,37,1,0,2,13,8,163,3,-1,0,3,0
10958,59,5,1,1,0,2703,0,1,2,17,6,249,2,-1,0,3,0
19306,43,4,1,2,0,0,0,0,0,6,1,124,2,-1,0,3,0
41987,57,9,1,1,0,254,0,0,0,27,10,207,1,-1,0,3,1
45178,34,1,1,1,0,320,1,0,0,12,9,413,1,92,3,2,1
20789,32,9,2,1,0,136,1,0,0,13,1,144,2,-1,0,3,0
25192,39,7,1,3,0,10189,1,0,0,18,9,186,2,123,2,0,0
3138,52,7,1,1,0,989,1,0,2,14,8,260,2,-1,0,3,0
41060,37,4,1,2,0,332,1,0,0,14,1,190,2,84,7,0,0
6103,38,4,0,2,0,5455,1,0,2,27,8,204,3,-1,0,3,0
6243,35,1,2,0,0,21,1,0,2,27,8,129,1,-1,0,3,0
24892,37,7,0,1,0,2152,1,0,0,18,9,200,1,-1,0,3,0
41035,37,7,1,1,0,775,0,0,0,14,1,150,2,-1,0,3,1
6335,42,7,1,1,0,-437,1,1,2,27,8,318,1,-1,0,3,0
28645,27,9,2,1,0,223,0,1,0,29,4,253,2,192,3,2,0
25191,45,4,1,2,0,-73,0,0,0,18,9,125,2,-1,0,3,0
14239,49,1,1,0,0,2356,0,1,1,14,5,236,2,-1,0,3,0
42630,30,9,1,2,0,2166,0,0,0,12,4,316,2,-1,0,3,1
36854,40,1,1,0,0,1411,1,0,0,12,8,224,2,357,2,0,0
19329,46,9,1,1,0,250,0,0,0,6,1,84,2,-1,0,3,0
35187,29,0,2,1,0,-194,1,0,0,7,8,127,1,-1,0,3,0
10373,58,4,1,0,0,0,0,0,2,12,6,77,6,-1,0,3,0
17323,32,9,2,2,0,849,1,0,0,28,5,289,5,-1,0,3,0
16851,59,11,1,1,0,402,0,0,1,25,5,69,5,-1,0,3,0
22932,47,0,1,1,0,175,1,0,0,26,1,102,7,-1,0,3,0
41211,60,0,1,1,0,106,0,0,0,21,1,216,3,91,1,2,1
3733,43,1,1,3,0,91,1,0,2,16,8,37,1,-1,0,3,0
8904,52,4,1,1,0,4096,1,0,2,4,6,208,4,-1,0,3,0
16594,38,4,2,2,0,0,0,0,0,24,5,164,1,-1,0,3,0
40074,32,4,1,2,0,4945,0,0,0,4,6,160,1,119,2,1,1
10215,49,7,2,1,0,133,0,0,2,11,6,319,6,-1,0,3,0
15066,39,4,1,0,0,3760,0,1,0,17,5,262,1,-1,0,3,0
636,52,1,0,0,1,-183,1,0,2,6,8,145,1,-1,0,3,0
25094,36,6,0,2,0,149,0,0,0,18,9,257,2,-1,0,3,0
37354,32,1,2,0,0,180,1,0,0,13,8,804,1,-1,0,3,0
22755,54,1,1,1,0,497,1,0,0,25,1,150,4,-1,0,3,0
38688,29,9,2,1,0,-219,1,0,0,15,8,85,3,368,2,0,0
20223,34,4,1,2,0,0,0,0,0,11,1,331,2,-1,0,3,0
25767,41,1,1,1,0,1011,1,0,0,19,9,113,1,174,4,1,0
7859,35,1,1,1,0,674,1,0,2,30,8,274,2,-1,0,3,0
1498,39,1,1,0,0,830,1,0,2,8,8,246,2,-1,0,3,0
30634,30,3,2,1,0,1924,0,0,0,6,3,170,1,-1,0,3,0
41991,30,4,2,2,0,398,0,0,0,27,10,102,1,180,3,2,1
14606,36,7,1,1,0,0,1,1,0,15,5,201,4,-1,0,3,0
2368,32,9,1,0,0,62,1,1,2,13,8,120,1,-1,0,3,0
32771,39,4,1,1,0,315,1,0,1,17,0,141,4,-1,0,3,0
17324,41,9,0,1,0,611,1,0,0,28,5,157,5,-1,0,3,0
34470,53,9,1,2,0,431,1,0,0,5,8,55,1,328,1,0,0
13766,33,0,1,2,0,55,1,0,0,10,5,384,1,-1,0,3,0
16992,33,7,1,1,1,-319,1,0,0,25,5,142,1,-1,0,3,0
36166,45,1,1,3,0,-72,1,0,0,11,8,306,1,-1,0,3,0
9642,44,1,1,3,0,391,0,0,2,6,6,355,4,-1,0,3,0
2204,40,4,2,3,0,838,1,0,2,12,8,619,3,-1,0,3,0
613,53,1,1,1,0,3397,1,0,2,6,8,231,1,-1,0,3,0
22856,55,9,0,1,0,61,1,1,0,25,1,113,3,-1,0,3,0
11899,37,1,2,1,0,3876,0,0,2,20,6,8,12,-1,0,3,0
4831,28,2,2,2,0,135,1,0,2,21,8,195,1,-1,0,3,0
18876,49,1,1,1,0,3348,0,0,0,4,1,144,1,-1,0,3,0
11232,44,7,1,1,0,1872,1,0,2,18,6,146,3,-1,0,3,0
34018,26,0,2,1,0,255,0,0,0,30,0,457,1,80,1,2,1
33272,46,1,2,1,0,338,1,0,0,20,0,178,4,-1,0,3,0
26839,53,4,0,2,0,2679,0,0,0,20,9,295,3,-1,0,3,1
37407,33,1,1,0,0,410,1,0,0,13,8,396,2,355,2,0,0
4731,30,7,2,1,0,432,1,0,2,20,8,340,3,-1,0,3,0
38023,36,9,1,1,0,1038,1,0,1,14,8,42,3,-1,0,3,0
36538,34,0,0,1,0,479,1,0,0,12,8,515,1,350,5,0,1
31443,22,0,2,1,0,114,0,0,0,30,7,517,1,-1,0,3,1
41410,31,6,2,2,0,3343,0,0,0,3,11,365,1,94,1,2,1
25949,50,4,1,1,0,2910,0,0,1,19,9,433,1,113,1,0,0
26195,37,4,1,1,0,66,1,0,0,20,9,86,1,-1,0,3,0
22707,54,3,1,0,0,470,0,0,0,25,1,104,6,-1,0,3,0
30415,49,1,1,0,0,1,0,1,0,5,3,98,1,210,1,1,0
453,37,4,1,2,0,231,1,1,2,6,8,451,2,-1,0,3,0
6204,39,1,1,0,0,34,1,0,2,27,8,114,1,-1,0,3,0
15329,52,9,1,1,0,383,0,1,0,18,5,135,1,-1,0,3,0
28458,31,1,0,1,0,6,1,0,0,29,4,821,1,-1,0,3,0
5999,39,4,2,2,0,26,1,1,2,26,8,304,4,-1,0,3,0
22565,31,9,2,2,0,336,0,0,0,22,1,661,1,-1,0,3,0
13662,47,7,1,1,0,0,1,0,0,9,5,173,1,-1,0,3,0
15006,37,4,1,1,1,33,0,1,0,17,5,117,1,-1,0,3,0
6592,29,1,1,0,0,1615,1,0,2,28,8,551,1,-1,0,3,0
10653,59,5,1,0,0,1085,0,0,2,16,6,191,1,-1,0,3,0
9101,48,1,2,0,0,316,0,0,2,5,6,560,2,-1,0,3,0
16978,29,1,1,1,0,9,1,0,0,25,5,236,8,-1,0,3,0
41944,54,0,1,1,0,0,0,0,0,22,10,391,2,-1,0,3,0
18161,59,5,0,1,0,679,0,0,0,30,5,761,4,-1,0,3,1
28228,42,1,0,0,0,299,1,0,0,29,4,305,2,261,2,0,0
40861,31,7,2,1,0,181,0,0,0,12,1,182,1,104,1,2,1
39481,37,0,1,1,0,0,1,0,0,25,8,200,1,-1,0,3,0
8343,28,1,2,1,0,5149,1,0,2,2,6,232,3,-1,0,3,0
2707,41,1,1,0,0,3140,1,0,2,13,8,87,9,-1,0,3,0
21996,33,9,2,1,0,163,1,0,0,20,1,627,2,-1,0,3,1
9722,56,9,1,1,0,992,0,0,2,9,6,123,1,-1,0,3,0
11758,41,9,0,2,0,24055,0,1,2,20,6,132,1,-1,0,3,0
21257,46,9,1,1,0,1353,0,0,0,18,1,528,5,-1,0,3,1
41054,59,4,0,2,0,3368,0,0,0,14,1,260,1,-1,0,3,0
17430,33,7,1,1,0,766,1,0,0,28,5,22,3,-1,0,3,0
27323,45,4,1,2,0,3643,0,0,0,21,9,162,1,-1,0,3,0
14671,49,7,1,3,0,463,1,0,1,15,5,541,2,-1,0,3,0
12691,43,4,2,2,0,47,1,0,0,7,5,316,5,-1,0,3,0
5737,45,9,2,2,0,591,1,0,2,26,8,164,1,-1,0,3,0
4015,34,1,1,1,0,305,1,0,2,16,8,1245,25,-1,0,3,0
7745,51,3,1,2,0,3122,1,0,2,30,8,33,2,-1,0,3,0
11848,60,2,1,1,0,1393,0,0,2,20,6,591,6,-1,0,3,0
7649,31,1,1,3,1,-13,1,0,2,30,8,176,4,-1,0,3,0
40404,69,5,0,0,0,482,0,0,0,2,5,260,2,-1,0,3,1
19438,52,9,1,1,0,1815,0,0,0,6,1,131,3,-1,0,3,0
20039,46,4,1,2,0,1103,1,0,0,8,1,209,3,-1,0,3,0
15076,32,4,1,1,0,14611,1,0,0,17,5,67,1,-1,0,3,0
33089,32,0,1,1,0,20011,0,0,0,20,0,234,1,-1,0,3,0
5248,31,1,1,0,0,206,1,0,2,23,8,1171,1,-1,0,3,0
43243,64,10,0,1,0,588,0,0,0,8,7,409,1,-1,0,3,1
32839,33,1,2,1,0,266,1,1,0,17,0,100,2,-1,0,3,0
19817,40,9,1,1,0,581,1,0,0,8,1,258,2,-1,0,3,0
25237,33,4,1,1,0,480,1,0,0,18,9,422,2,-1,0,3,0
2426,26,0,2,1,0,92,1,0,2,13,8,259,1,-1,0,3,0
31775,49,4,1,2,0,78,1,0,0,8,0,65,3,-1,0,3,0
25336,33,9,1,2,0,17455,1,1,0,18,9,168,3,179,4,0,0
899,43,1,1,1,0,167,1,0,2,7,8,243,1,-1,0,3,0
39363,46,4,2,2,0,6651,0,0,0,22,8,114,1,60,1,0,0
34256,34,4,2,2,0,2187,1,0,0,4,8,26,5,-1,0,3,0
10029,44,6,1,2,0,3295,0,0,2,9,6,138,4,-1,0,3,0
6561,28,9,2,2,0,4513,1,0,2,27,8,167,3,-1,0,3,0
3194,48,0,1,1,0,2235,1,1,2,15,8,755,2,-1,0,3,0
23265,30,9,1,2,0,569,0,0,0,27,1,976,12,-1,0,3,1
41198,35,4,2,2,0,1756,0,0,0,20,1,195,1,-1,0,3,1
2164,37,1,2,1,0,115,1,0,2,12,8,74,1,-1,0,3,0
25524,30,4,2,2,0,4319,1,0,0,19,9,144,1,-1,0,3,0
11467,48,6,1,0,0,1204,1,0,2,19,6,53,1,-1,0,3,0
25361,45,2,1,1,0,128,0,1,0,18,9,275,2,-1,0,3,0
7226,41,4,1,1,0,689,1,0,2,29,8,596,1,-1,0,3,0
28788,40,6,2,2,0,628,0,0,0,30,4,90,1,-1,0,3,0
3325,53,0,2,1,0,1178,1,0,2,15,8,295,2,-1,0,3,0
31719,56,9,1,0,0,1232,0,0,0,7,0,44,1,-1,0,3,0
45126,54,9,1,2,0,876,0,0,0,27,10,269,3,541,3,2,1
10142,54,4,1,2,0,69,0,0,2,11,6,113,1,-1,0,3,0
7065,31,9,2,1,0,335,1,0,2,28,8,87,5,-1,0,3,0
35560,35,1,1,1,0,848,1,0,0,7,8,174,3,366,2,0,0
21391,46,4,1,2,0,3115,0,0,0,18,1,134,2,-1,0,3,0
7325,39,4,1,2,0,0,1,0,2,29,8,184,2,-1,0,3,0
19964,32,9,2,2,0,1190,1,0,0,8,1,131,4,-1,0,3,0
15113,39,4,1,2,0,0,1,1,0,17,5,301,1,-1,0,3,0
29061,58,0,0,1,0,0,1,0,0,2,3,244,1,229,5,1,0
8911,40,7,1,1,0,113,1,0,2,4,6,126,1,-1,0,3,0
30282,32,1,1,1,0,150,0,0,0,5,3,210,1,-1,0,3,0
11744,57,9,1,1,0,9689,1,0,2,20,6,313,1,-1,0,3,0
12346,55,3,1,0,0,43,0,1,2,26,6,464,3,-1,0,3,0
11840,43,0,1,1,0,506,0,0,2,20,6,398,1,-1,0,3,0
20055,57,5,1,0,0,243,0,0,0,8,1,108,4,-1,0,3,0
13491,46,6,1,2,0,917,0,0,0,9,5,389,5,-1,0,3,0
39300,31,1,2,0,0,342,1,0,0,18,8,284,2,-1,0,3,0
2591,37,4,1,2,0,1330,1,0,2,13,8,60,1,-1,0,3,0
33051,32,9,1,1,0,94,1,0,0,17,0,1013,2,-1,0,3,0
8450,36,1,1,1,0,13,0,0,2,3,6,284,1,-1,0,3,0
39755,55,9,1,1,0,511,1,0,0,1,6,108,1,94,2,1,0
3484,48,2,1,2,0,981,1,0,2,15,8,995,2,-1,0,3,0
44763,28,4,2,2,0,187,0,0,0,10,11,255,1,93,2,2,1
42529,50,7,1,1,0,320,0,0,1,21,2,294,3,315,4,2,1
15010,42,7,1,0,0,0,0,0,0,17,5,397,1,-1,0,3,0
31239,29,9,2,1,0,316,1,0,0,3,7,156,1,-1,0,3,1
18241,44,1,1,1,0,5414,0,0,0,30,5,166,4,-1,0,3,0
15341,47,0,1,1,0,26,0,1,0,18,5,71,3,-1,0,3,0
17953,26,1,1,1,0,0,1,1,1,30,5,51,20,-1,0,3,0
36993,57,5,1,0,0,13,1,0,0,13,8,164,2,366,2,0,0
2615,48,1,1,1,0,705,0,0,2,13,8,108,2,-1,0,3,0
17341,29,9,1,2,0,676,0,0,0,28,5,470,4,-1,0,3,0
933,39,1,1,1,1,-345,1,0,2,7,8,69,1,-1,0,3,0
35477,43,11,1,1,0,703,1,0,0,7,8,96,3,301,1,0,0
24033,37,4,2,2,0,3452,1,0,0,29,1,8,9,-1,0,3,0
23242,35,4,2,2,0,362,0,0,0,27,1,256,4,-1,0,3,0
14404,29,1,1,1,0,-191,0,1,0,14,5,115,2,-1,0,3,0
24282,39,4,1,1,0,313,1,0,0,17,9,125,1,-1,0,3,0
42235,29,4,2,2,0,1026,0,0,0,12,9,226,1,92,1,1,1
5235,34,9,1,1,0,456,1,0,2,23,8,621,1,-1,0,3,0
19918,45,4,1,2,0,4877,1,0,0,8,1,172,2,-1,0,3,0
9095,42,10,1,1,0,202,0,0,2,5,6,257,1,-1,0,3,0
29529,32,1,1,1,0,320,1,1,0,3,3,22,4,-1,0,3,0
34427,33,0,2,1,0,346,1,0,0,5,8,24,7,354,2,1,0
37392,47,0,0,2,0,846,1,0,0,13,8,85,2,370,2,0,0
25077,32,7,2,1,0,48,1,1,0,18,9,132,1,-1,0,3,0
15277,31,7,1,1,0,1670,0,0,0,18,5,185,2,-1,0,3,0
33398,39,4,1,2,0,894,1,0,0,20,0,491,1,326,1,1,0
741,53,4,1,2,0,115,1,0,2,6,8,336,3,-1,0,3,0
9310,41,1,1,0,0,2770,1,1,2,5,6,191,2,-1,0,3,0
17364,59,5,1,0,0,824,1,0,1,28,5,81,3,-1,0,3,0
23587,47,7,1,3,1,0,0,0,0,28,1,21,22,-1,0,3,0
27568,31,4,2,2,0,2085,1,0,0,21,9,639,2,93,4,0,0
14243,43,1,1,1,0,500,1,0,0,14,5,324,2,-1,0,3,0
3791,59,0,0,1,0,174,1,0,2,16,8,204,1,-1,0,3,0
8994,54,6,1,1,0,153,1,0,2,5,6,40,1,-1,0,3,0
3458,34,9,1,1,0,4,1,0,2,15,8,644,1,-1,0,3,0
27978,29,9,2,1,0,0,0,0,0,28,4,296,1,-1,0,3,0
37580,26,4,2,2,0,3944,1,0,0,14,8,974,2,-1,0,3,1
37747,32,0,1,1,0,684,1,0,0,14,8,607,3,-1,0,3,1
39618,32,9,1,2,0,4089,0,0,0,26,8,114,7,287,3,0,0
41080,44,4,1,2,0,226,1,0,0,14,1,190,3,270,3,0,1
689,40,1,1,0,1,0,1,0,2,6,8,64,2,-1,0,3,0
4542,35,6,2,1,0,271,1,0,2,20,8,68,1,-1,0,3,0
6986,24,7,2,2,0,1385,1,0,2,28,8,1277,2,-1,0,3,0
25035,47,0,1,1,0,12845,1,0,2,18,9,117,1,-1,0,3,0
8618,34,1,2,0,0,246,0,0,2,3,6,81,5,-1,0,3,0
12376,55,5,1,0,0,2,0,0,2,27,6,392,4,-1,0,3,0
30522,51,10,1,1,0,3640,0,0,1,5,3,295,6,-1,0,3,0
40930,26,4,2,2,0,1643,0,0,0,12,1,243,1,-1,0,3,0
18014,40,4,0,2,0,69,1,0,0,30,5,149,2,-1,0,3,0
13123,25,9,2,1,0,218,0,1,0,8,5,272,1,-1,0,3,0
26849,33,1,2,1,0,4404,1,0,0,20,9,766,3,-1,0,3,0
10306,57,5,2,1,0,5305,0,0,2,12,6,192,1,-1,0,3,0
39971,23,9,2,1,0,4545,0,0,0,3,6,200,1,-1,0,3,0
3322,53,1,1,3,0,2785,1,0,2,15,8,1165,1,-1,0,3,0
4821,33,4,1,2,0,3090,1,0,2,21,8,162,1,-1,0,3,0
15580,32,9,2,1,0,648,0,1,0,21,5,166,1,-1,0,3,0
4728,34,0,1,1,0,50,1,0,2,20,8,89,2,-1,0,3,0
40727,33,7,1,1,0,1076,0,0,0,7,1,88,1,259,4,0,0
105,44,1,1,1,0,54,1,0,2,5,8,197,1,-1,0,3,0
35743,40,4,1,1,0,408,1,0,0,8,8,80,1,322,4,0,0
12578,34,1,1,1,0,277,0,1,2,3,5,225,2,-1,0,3,0
33315,33,9,2,1,0,151,1,0,0,20,0,104,3,236,6,0,0
32611,54,1,1,0,0,551,1,0,0,17,0,251,1,263,2,0,0
34448,31,4,2,2,0,170,1,1,0,5,8,168,1,265,2,0,0
12988,37,1,1,3,0,897,1,0,0,7,5,339,2,-1,0,3,0
17257,32,9,1,1,0,659,0,1,0,28,5,446,2,-1,0,3,0
37810,24,1,1,0,0,456,0,0,0,14,8,337,2,-1,0,3,0
20282,37,4,2,1,0,24,1,1,0,11,1,232,4,-1,0,3,0
43354,77,4,1,2,0,5619,0,0,0,25,7,189,1,-1,0,3,0
40012,42,10,1,2,0,576,0,0,0,3,6,447,2,96,1,2,1
33219,33,1,1,1,0,1454,1,0,0,20,0,322,2,-1,0,3,0
9598,36,6,1,2,0,16430,1,0,2,6,6,197,3,-1,0,3,0
40732,71,5,1,0,0,2600,0,0,0,7,1,212,1,-1,0,3,1
13889,32,9,1,1,0,0,1,1,0,10,5,428,1,-1,0,3,0
44599,35,0,1,1,0,2374,1,0,2,25,1,5,1,14,7,2,0
25068,34,4,0,2,0,5754,1,0,0,18,9,32,1,181,1,0,0
17220,39,4,1,2,0,278,0,1,0,28,5,60,3,-1,0,3,0
29492,31,10,2,2,0,1489,1,0,0,3,3,678,1,-1,0,3,0
7977,48,7,1,0,1,-583,1,0,2,2,6,25,7,-1,0,3,0
4787,34,1,0,1,0,0,0,1,2,21,8,339,1,-1,0,3,0
38695,50,6,1,1,0,358,1,1,0,15,8,315,3,367,3,0,0
16956,25,1,1,1,0,2,1,0,0,25,5,102,2,-1,0,3,0
13266,31,4,1,1,0,-329,1,0,0,8,5,119,3,-1,0,3,0
32201,33,7,1,1,0,1397,1,0,0,16,0,370,1,146,3,0,0
7160,50,6,1,1,0,6174,1,1,2,29,8,456,1,-1,0,3,0
15836,35,4,1,2,0,0,1,0,0,21,5,199,3,-1,0,3,0
36741,38,1,1,1,0,-367,1,1,0,12,8,354,1,-1,0,3,0
23119,31,0,1,1,0,734,0,0,0,26,1,195,9,-1,0,3,0
41379,62,5,1,1,0,816,0,0,0,1,11,28,2,-1,0,3,0
38241,34,9,1,1,0,-25,0,0,0,15,8,207,1,-1,0,3,0
13763,31,3,1,1,0,12,1,0,0,10,5,81,3,-1,0,3,0
39365,45,0,0,1,0,397,1,1,0,22,8,582,1,95,2,2,1
29411,54,9,0,1,0,0,1,1,0,3,3,62,2,203,5,0,0
21179,34,4,0,2,0,0,0,0,0,14,1,227,3,-1,0,3,0
15364,44,4,1,1,0,3286,1,0,0,18,5,569,1,-1,0,3,0
37430,35,9,1,1,0,712,1,1,0,13,8,255,2,264,5,0,0
5126,32,9,1,1,0,4174,1,0,2,21,8,314,2,-1,0,3,0
40605,32,7,1,1,0,315,0,0,0,4,1,149,1,-1,0,3,0
12554,38,7,1,1,0,304,0,1,2,3,5,131,1,-1,0,3,0
36051,49,7,0,1,0,579,1,0,0,11,8,158,1,-1,0,3,0
43251,76,5,0,0,0,802,0,0,0,9,7,241,1,181,5,2,1
35457,48,4,0,1,0,122,1,0,1,7,8,325,1,-1,0,3,0
25903,44,9,1,0,0,7800,1,0,0,19,9,250,1,-1,0,3,0
44257,54,4,0,2,0,5475,0,0,0,22,5,321,4,-1,0,3,1
20934,40,9,2,1,0,-239,0,0,0,13,1,399,2,-1,0,3,0
28136,33,7,1,1,0,360,1,0,0,29,4,103,1,185,13,1,0
15476,59,5,1,1,0,0,0,0,0,18,5,247,4,-1,0,3,0
6459,31,1,1,1,0,175,1,0,2,27,8,179,5,-1,0,3,0
450,50,9,1,1,0,797,1,0,2,6,8,354,1,-1,0,3,0
36706,31,7,2,1,0,-475,1,0,1,12,8,232,3,-1,0,3,0
29666,48,9,1,2,0,2,0,0,0,3,3,165,5,6,3,1,0
6309,40,1,1,0,1,-56,1,0,2,27,8,316,1,-1,0,3,0
17974,55,7,1,1,0,96,0,0,1,30,5,340,2,-1,0,3,0
10659,50,3,1,0,0,4,0,0,2,16,6,51,1,-1,0,3,0
29154,33,4,2,2,0,474,1,0,0,2,3,62,1,179,3,0,0
2166,29,1,1,1,0,-28,1,0,2,12,8,393,1,-1,0,3,0
39321,26,0,2,1,0,483,1,0,0,18,8,305,2,-1,0,3,0
26364,56,4,1,2,0,424,1,1,0,20,9,113,5,-1,0,3,0
30104,29,0,2,1,0,260,1,0,0,4,3,453,2,273,2,0,0
10535,47,4,0,3,0,582,1,1,2,16,6,123,2,-1,0,3,0
36644,41,1,1,1,0,10,1,0,0,12,8,179,1,-1,0,3,0
31523,45,3,1,0,0,403,0,0,0,2,0,144,1,-1,0,3,0
26136,41,9,2,2,0,0,1,0,0,19,9,635,6,-1,0,3,0
34784,44,2,1,0,0,650,1,0,0,6,8,142,2,-1,0,3,0
43380,23,7,2,1,0,488,0,0,0,30,7,236,1,92,2,1,1
34252,49,1,1,0,0,1133,1,0,0,4,8,291,3,-1,0,3,0
10551,35,7,1,1,0,373,0,1,2,16,6,162,6,-1,0,3,0
44035,32,9,0,2,0,3255,0,0,0,29,6,167,2,-1,0,3,1
43241,38,8,2,3,0,444,0,0,0,8,7,157,3,206,6,2,0
10593,48,10,2,2,0,3229,0,0,2,16,6,1089,1,-1,0,3,1
21648,31,4,2,2,0,0,0,0,0,19,1,133,2,-1,0,3,0
34248,49,4,1,2,0,1,1,0,0,4,8,7,4,-1,0,3,0
2311,30,6,1,2,0,227,1,1,2,12,8,227,3,-1,0,3,0
39464,26,8,2,2,0,5169,1,0,0,25,8,397,1,35,2,0,1
2843,42,4,1,2,0,1,0,0,2,14,8,253,1,-1,0,3,0
13632,59,3,1,0,0,370,1,0,0,9,5,425,1,-1,0,3,0
6433,30,1,2,1,0,-93,1,0,2,27,8,149,2,-1,0,3,0
9234,55,10,1,2,0,457,1,0,2,5,6,61,3,-1,0,3,0
23856,31,7,2,1,0,2070,0,0,0,29,1,319,2,-1,0,3,0
42911,42,0,1,2,0,1536,0,0,0,5,3,132,1,182,3,2,0
28669,28,1,1,1,0,-26,0,1,0,30,4,81,1,-1,0,3,0
5849,30,4,1,2,0,265,1,0,2,26,8,45,4,-1,0,3,0
687,53,0,1,1,0,244,1,1,2,6,8,197,2,-1,0,3,0
44173,86,5,1,0,0,1255,0,0,1,14,5,247,1,180,3,2,1
28248,57,10,1,0,0,2743,0,0,0,29,4,89,1,-1,0,3,0
18394,31,9,2,1,0,0,1,0,0,31,5,16,34,-1,0,3,0
34171,27,0,1,2,0,73,0,0,0,30,0,374,1,79,1,2,0
33866,35,9,1,1,0,35,1,0,0,30,0,358,1,-1,0,3,0
41941,32,4,2,2,0,643,0,0,0,22,10,287,1,-1,0,3,0
6977,37,7,2,2,0,223,1,0,2,28,8,25,1,-1,0,3,0
13823,33,9,1,2,0,1746,1,0,0,10,5,184,1,-1,0,3,0
7927,37,0,1,1,0,-47,1,0,2,30,8,122,4,-1,0,3,0
39426,53,1,1,3,0,2509,0,0,1,22,8,231,2,-1,0,3,1
31590,37,7,1,1,0,749,1,0,0,3,0,121,2,-1,0,3,0
36783,42,0,2,1,0,470,1,0,1,12,8,207,4,-1,0,3,0
8952,38,9,1,1,0,625,1,0,2,4,6,140,2,-1,0,3,0
13239,28,0,2,1,0,-126,0,1,0,8,5,360,4,-1,0,3,0
14292,56,5,1,2,0,142,0,1,0,14,5,329,5,-1,0,3,0
3596,48,2,1,0,0,3705,1,0,2,15,8,151,2,-1,0,3,0
16068,29,9,2,3,0,0,0,1,0,22,5,338,6,-1,0,3,0
10815,60,1,1,0,0,686,1,0,2,17,6,147,2,-1,0,3,0
23264,48,9,0,2,0,2328,0,0,0,27,1,129,7,-1,0,3,0
1771,31,7,0,1,0,1656,1,0,2,9,8,208,3,-1,0,3,0
20967,33,9,1,1,0,620,0,0,0,14,1,106,2,-1,0,3,0
9689,44,6,1,2,0,425,0,0,2,6,6,147,1,-1,0,3,0
35301,25,8,2,1,0,520,1,0,0,7,8,236,1,-1,0,3,0
31302,27,0,2,1,0,464,0,0,0,10,7,103,1,-1,0,3,0
37030,34,0,1,0,0,412,1,0,0,13,8,217,1,287,2,0,0
4105,55,4,0,3,0,2,1,0,2,19,8,95,1,-1,0,3,0
39805,52,5,1,0,0,1629,0,0,1,1,6,192,1,-1,0,3,0
